# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.3.2
#@/tick	469164
#@/user_id	47d94b64-518c-4017-b837-441ef302fb7b
san tao 	三套	c=1 d=1 t=139276
san tian 	三天	c=26 d=8.95043e-20 t=469164
san tiao 	三條	c=2 d=1 t=139226
san wan 	三萬	c=1 d=6.96096e-180 t=469164
san wei 	三位	c=5 d=0.786628 t=469164
san wei 	三圍	c=2 d=1.41551e-88 t=469164
san wen 	散文	c=1 d=1 t=450662
san wu 	三五	c=1 d=0.1 t=150067
san wu ge yue 	三五個月	c=1 d=1 t=263863
san wu nian 	三五年	c=1 d=1 t=150068
san xiang 	三項	c=0 d=1.77581e-51 t=469164
san xin er yi 	三心二意	c=1 d=1 t=393805
san xing 	三星	c=8 d=3.53873e-33 t=469164
san ya 	三亞	c=4 d=4.1518e-71 t=469164
san yuan ze 	三原則	c=1 d=1 t=400265
san yue 	三月	c=6 d=2.89129e-21 t=469164
san yue fen 	三月份	c=5 d=1 t=301354
san yue nei 	三月內	c=1 d=2.90578e-20 t=469164
san zhang 	三張	c=1 d=1 t=266811
san zhe 	三者	c=10 d=1.00047 t=464662
san zhi 	三隻	c=1 d=1 t=402062
san zhong 	三種	c=6 d=4.86902e-34 t=469164
san zhou 	三週	c=2 d=1.86502 t=336795
san zu 	三組	c=1 d=1 t=202608
sang men 	嗓門	c=1 d=7.23788e-139 t=469164
sang na 	桑拿	c=2 d=1.99501 t=420559
sang shuo 	桑說	c=4 d=1 t=345930
sang yin 	嗓音	c=1 d=7.49569e-139 t=469164
sang zi 	嗓子	c=4 d=2.6118e-119 t=469164
sao 	嫂	c=1 d=1 t=380240
sao 	掃	c=14 d=0.0238115 t=469164
sao 	騷	c=26 d=1.88652e-85 t=469164
sao cao zuo 	騷操作	c=26 d=1.43076e-30 t=469164
sao deng 	騷等	c=8 d=1.35234e-51 t=469164
sao di 	掃地	c=8 d=4.19925e-170 t=469164
sao di seng 	掃地僧	c=1 d=1 t=229369
sao dong 	騷動	c=1 d=9.33166e-187 t=469164
sao duan zi 	騷段子	c=1 d=1 t=223161
sao ma 	掃碼	c=7 d=3.12288e-17 t=469164
sao miao 	掃描	c=14 d=8.59524e-18 t=469164
sao mu 	掃墓	c=1 d=1 t=330173
sao ni 	騷你	c=6 d=8.76816e-72 t=469164
sao nian 	騷年	c=2 d=7.51229e-165 t=469164
sao qi 	臊氣	c=1 d=5.29726e-202 t=469164
sao rao 	騷擾	c=5 d=1 t=303832
sao wan 	掃完	c=2 d=1.5886 t=381135
sao yi sao 	騷一掃	c=2 d=5.44224e-108 t=469164
sao yi xia 	掃一下	c=1 d=0.239309 t=469164
se 	色	c=14 d=7.50456e-06 t=469164
se cai 	色彩	c=3 d=1.07577 t=433662
se se 	瑟瑟	c=2 d=1 t=167523
se se 	色色	c=1 d=1.73676e-200 t=469164
se se fa dou 	瑟瑟發抖	c=2 d=7.73944e-45 t=469164
se xi 	色系	c=3 d=1 t=425263
sen 	森	c=5 d=1.73763e-59 t=469164
sen lin 	森林	c=1 d=1 t=437461
seng 	僧	c=1 d=1 t=468828
sha 	傻	c=9 d=1.56044e-29 t=469164
sha 	啥	c=813 d=0.135477 t=469164
sha 	殺	c=3 d=2.41018e-114 t=469164
sha a 	啥啊	c=1 d=1 t=216433
sha bi 	傻逼	c=17 d=9.45971e-24 t=469164
sha cao zuo 	啥操作	c=1 d=1 t=256003
sha che 	剎車	c=1 d=1 t=412175
sha chen bao 	沙塵暴	c=1 d=1 t=354382
sha chu lai 	殺出來	c=1 d=1 t=152227
sha diao 	殺掉	c=10 d=2.36245e-114 t=469164
sha diao 	沙雕	c=4 d=9.91777e-139 t=469164
sha dou 	啥都	c=43 d=1.57371e-11 t=469164
sha dou bu shuo 	啥都不說	c=1 d=1 t=406781
sha dou kao 	啥都靠	c=1 d=1 t=382224
sha dou you 	啥都有	c=3 d=4.92973e-209 t=469164
sha fa 	沙發	c=7 d=1.9802 t=372245
sha fang an 	啥方案	c=1 d=1 t=172754
sha fang shi 	啥方式	c=1 d=1 t=407460
sha gan jue 	啥感覺	c=2 d=1 t=238222
sha gong neng 	啥功能	c=1 d=2.55329e-28 t=469164
sha gua 	傻瓜	c=1 d=7.66535e-167 t=469164
sha guan xi 	啥關係	c=1 d=1 t=105367
sha guo 	砂鍋	c=1 d=1 t=138600
sha he 	沙河	c=4 d=3.39747e-65 t=469164
sha hu hu 	傻乎乎	c=1 d=1 t=455900
sha hua 	啥話	c=1 d=1 t=260184
sha jin qu 	殺進去	c=1 d=1 t=291205
sha ka 	啥卡	c=1 d=1 t=379195
sha mei shuo 	啥沒說	c=1 d=1 t=324201
sha mian 	啥面	c=1 d=1 t=454168
sha ming zi 	啥名字	c=1 d=1.08248e-50 t=469164
sha nian dai 	啥年代	c=3 d=1 t=418608
sha pei zhi 	啥配置	c=1 d=1 t=419367
sha qing 	殺青	c=1 d=9.01099e-158 t=469164
sha qing kuang 	啥情況	c=80 d=5.67375e-10 t=469164
sha qun 	啥羣	c=2 d=1 t=245171
sha ren 	啥人	c=1 d=1 t=177546
sha sha 	傻傻	c=3 d=8.04381e-87 t=469164
sha shi 	傻事	c=1 d=1 t=412409
sha shi 	啥事	c=16 d=6.19416e-13 t=469164
sha shi 	啥時	c=0 d=1.3807e-149 t=469164
sha shi hou 	啥時候	c=207 d=7.21221e-10 t=469164
sha shi hou lai 	啥時候來	c=1 d=1 t=383427
sha shi jian 	啥時間	c=11 d=4.74557e-26 t=469164
sha shi qing 	啥事情	c=3 d=2.27197e-37 t=469164
sha shi you 	啥事有	c=1 d=1 t=458719
sha shou 	殺手	c=1 d=1 t=450744
sha tan 	沙灘	c=1 d=1 t=206206
sha tu pian 	啥圖片	c=1 d=2.41051e-145 t=469164
sha wan yi 	啥玩意	c=29 d=5.08101e-06 t=469164
sha wei dao 	啥味道	c=1 d=1 t=290077
sha wen ti 	啥問題	c=9 d=1 t=349186
sha xi tong 	啥系統	c=1 d=1 t=275285
sha xiao 	傻笑	c=1 d=1.36251e-139 t=469164
sha xu qiu 	啥需求	c=2 d=1 t=132341
sha yan 	傻眼	c=3 d=9.72367e-83 t=469164
sha yan se 	啥顏色	c=2 d=4.99669e-15 t=469164
sha yang 	啥樣	c=24 d=2.13602e-17 t=469164
sha ye 	啥也	c=3 d=1 t=385640
sha yi jian 	啥意見	c=1 d=1 t=101629
sha yi si 	啥意思	c=22 d=1.42958e-28 t=469164
sha yong 	啥用	c=3 d=6.8203e-87 t=469164
sha you jian 	啥郵件	c=1 d=4.36569e-15 t=469164
sha yuan yin 	啥原因	c=6 d=1 t=357614
sha yuan yin suo zhi 	啥原因所致	c=1 d=3.96143e-107 t=469164
sha zhou 	沙洲	c=4 d=2.48044e-11 t=469164
sha zhou jie dao 	沙洲街道	c=1 d=8.37385e-207 t=469164
sha zhuang bei 	啥裝備	c=1 d=7.52197e-92 t=469164
sha zhuang tai 	啥狀態	c=2 d=1 t=283953
sha zi 	啥子	c=1 d=1 t=248903
sha zi liao 	啥資料	c=2 d=1 t=329435
sha zi shi 	啥姿勢	c=2 d=1 t=383187
sha zi yuan 	啥資源	c=1 d=1 t=432986
shai 	曬	c=6 d=1.39092e-29 t=469164
shai bu hei 	曬不黑	c=1 d=7.7899e-92 t=469164
shai cha 	篩查	c=3 d=1.02948e-77 t=469164
shai ci 	曬次	c=1 d=1 t=410407
shai dian 	曬點	c=1 d=6.25068e-61 t=469164
shai hei 	曬黑	c=1 d=2.16331e-78 t=469164
shai xuan 	篩選	c=6 d=4.89926e-48 t=469164
shai zi 	色子	c=1 d=6.00009e-109 t=469164
shan 	刪	c=63 d=1.00864e-13 t=469164
shan 	善	c=3 d=3.90603e-59 t=469164
shan 	山	c=14 d=1 t=455831
shan 	衫	c=1 d=1 t=204661
shan 	閃	c=4 d=3.37833e-28 t=469164
shan biao 	刪表	c=2 d=8.96205e-94 t=469164
shan bu diao 	刪不掉	c=3 d=1.5497e-36 t=469164
shan chang 	擅長	c=8 d=0.327915 t=469164
shan chu 	刪除	c=72 d=6.95737e-08 t=469164
shan chu 	閃出	c=1 d=1 t=448388
shan chu xian 	刪除線	c=1 d=1 t=325749
shan da 	山大	c=2 d=2.9757e-35 t=469164
shan dian 	閃電	c=1 d=1.11956e-153 t=469164
shan dian dai 	閃電貸	c=7 d=5.25657e-125 t=469164
shan diao 	刪掉	c=33 d=1.02406e-15 t=469164
shan dong 	山東	c=4 d=6.43608e-128 t=469164
shan dong 	閃動	c=1 d=1 t=168123
shan dong ren 	山東人	c=2 d=1.2749e-210 t=469164
shan gai 	刪改	c=1 d=1 t=343406
shan gao 	山高	c=1 d=3.21295e-202 t=469164
shan hou 	善後	c=6 d=6.75884e-10 t=469164
shan hun 	閃婚	c=1 d=1.33644e-147 t=469164
shan jian 	刪減	c=1 d=1 t=160236
shan jie ren yi 	善解人意	c=1 d=1 t=337691
shan ku 	刪庫	c=6 d=8.91735e-94 t=469164
shan ku pao lu 	刪庫跑路	c=1 d=1 t=241525
shan li 	山裏	c=1 d=1 t=422689
shan liang 	善良	c=2 d=5.74762e-162 t=469164
shan liang 	閃亮	c=1 d=1.44672e-168 t=469164
shan lu 	山路	c=3 d=2.88995 t=184685
shan nian 	閃念	c=1 d=3.67644e-111 t=469164
shan po 	山坡	c=1 d=1 t=183059
shan quan 	山泉	c=1 d=1 t=136057
shan ren 	閃人	c=0 d=0.1 t=138937
shan shan 	姍姍	c=1 d=1 t=157132
shan shan 	閃閃	c=1 d=1 t=254782
shan shi 	膳食	c=0 d=0.1 t=415255
shan shi xian wei 	膳食纖維	c=1 d=1 t=415256
shan shuo 	閃爍	c=1 d=1 t=335916
shan tui 	閃退	c=10 d=1 t=290806
shan wan 	刪完	c=1 d=1 t=373170
shan wei 	汕尾	c=1 d=1 t=450009
shan xi 	山西	c=1 d=1 t=405429
shan xi 	陝西	c=8 d=1.98511 t=377180
shan xi sheng 	陝西省	c=3 d=1.00041e-170 t=469164
shan yang 	贍養	c=1 d=1 t=357584
shan yao 	山腰	c=1 d=1 t=426105
shan yu 	善於	c=13 d=2.15471e-90 t=469164
shan zhai 	山寨	c=1 d=1 t=219741
shan zi 	擅自	c=4 d=2.21708 t=341844
shang 	上	c=1124 d=0.480314 t=469164
shang 	傷	c=8 d=7.86896e-05 t=469164
shang 	商	c=2 d=1 t=424605
shang 	尚	c=6 d=1.79892e-202 t=469164
shang a 	上啊	c=1 d=1 t=143440
shang bai 	上百	c=0 d=0.1 t=98474
shang bai jin 	上百斤	c=1 d=1 t=98475
shang bai nian 	上百年	c=2 d=1.92312 t=213148
shang bai wan 	上百萬	c=1 d=1 t=116771
shang ban 	上半	c=1 d=1 t=184809
shang ban 	上班	c=102 d=3.90827e-07 t=469164
shang ban bian 	上半邊	c=1 d=1 t=174761
shang ban nian 	上半年	c=16 d=7.277e-45 t=469164
shang ban tian 	上半天	c=2 d=1 t=381751
shang ban zu 	上班族	c=3 d=2.57939e-30 t=469164
shang bang 	上榜	c=1 d=1 t=440484
shang bao 	上報	c=180 d=0.00556465 t=469164
shang bian 	上邊	c=27 d=1.93968e-59 t=469164
shang biao 	商標	c=3 d=1 t=317267
shang bu 	尚不	c=5 d=1 t=329498
shang bu liao 	上不了	c=3 d=1.97045 t=428518
shang bu qi 	上不起	c=1 d=7.82971e-05 t=469164
shang bu qu 	上不去	c=2 d=1 t=437713
shang bu shang 	上不上	c=2 d=2.14369e-207 t=469164
shang cai 	上菜	c=1 d=1 t=258099
shang ce suo 	上廁所	c=2 d=1 t=340288
shang ceng 	上層	c=7 d=1.63699e-63 t=469164
shang chang 	商場	c=2 d=1.23511e-43 t=469164
shang che 	上車	c=15 d=2.64064e-12 t=469164
shang cheng 	商城	c=45 d=2.83895e-11 t=469164
shang chuan 	上傳	c=97 d=4.0628e-22 t=469164
shang chuan dao 	上傳到	c=1 d=1 t=388533
shang ci 	上次	c=262 d=0.58276 t=469164
shang ci 	賞賜	c=2 d=1.50585e-110 t=469164
shang ci shuo 	上次說	c=1 d=1 t=418424
shang cun 	尚存	c=1 d=1 t=453061
shang dai 	尚待	c=3 d=1.86858e-149 t=469164
shang dang 	上當	c=2 d=0.0788664 t=469164
shang dao 	上到	c=3 d=1.05361e-173 t=469164
shang di 	上地	c=4 d=3.35523e-153 t=469164
shang di 	上帝	c=1 d=1 t=215434
shang dian 	商店	c=11 d=7.51095e-16 t=469164
shang dian ti 	上電梯	c=1 d=1 t=218333
shang ding 	商定	c=7 d=1.08706e-21 t=469164
shang fan 	商販	c=1 d=1 t=259324
shang fang 	上方	c=1 d=1 t=460271
shang gan 	傷感	c=1 d=1 t=411210
shang ge 	上個	c=9 d=5.64317e-64 t=469164
shang ge yue 	上個月	c=1 d=1 t=142423
shang gu 	上古	c=1 d=1 t=99488
shang guan 	上官	c=1 d=1 t=131129
shang guo 	上過	c=1 d=1 t=422485
shang hai 	上海	c=21 d=2.40672e-09 t=469164
shang hai 	傷害	c=2 d=1 t=355139
shang heng 	傷橫	c=1 d=1 t=379732
shang hu 	商戶	c=144 d=3.67246e-10 t=469164
shang hu cheng 	商戶成	c=1 d=1 t=285926
shang hu duan 	商戶端	c=2 d=2.37566e-62 t=469164
shang huo 	上火	c=5 d=6.46541e-76 t=469164
shang ji 	上級	c=7 d=1.57884 t=404101
shang ji 	商機	c=1 d=1.89573e-201 t=469164
shang jia 	上佳	c=1 d=1 t=141593
shang jia 	上架	c=7 d=7.77848e-16 t=469164
shang jia 	商家	c=434 d=0.000117165 t=469164
shang jia ce 	商家側	c=2 d=1 t=305778
shang jiao 	上交	c=1 d=1 t=99220
shang jie 	上街	c=1 d=1.21033e-128 t=469164
shang jin 	上進	c=2 d=5.93698e-161 t=469164
shang jin xin 	上進心	c=1 d=1 t=206927
shang jing 	上京	c=3 d=1.44933 t=330388
shang ke 	上課	c=2 d=1 t=415067
shang kou 	傷口	c=1 d=1 t=259860
shang la 	上拉	c=1 d=1 t=169392
shang lai 	上來	c=15 d=6.23687e-35 t=469164
shang le 	上了	c=2 d=1.60693e-139 t=469164
shang le 	傷了	c=1 d=1 t=256138
shang lian 	賞臉	c=1 d=1 t=364398
shang liang 	商量	c=113 d=4.3986e-07 t=469164
shang liang hao 	商量好	c=1 d=1 t=303808
shang liang xia 	商量下	c=1 d=1.61499e-139 t=469164
shang liang zhe 	商量着	c=1 d=1 t=276811
shang liang zhou 	上兩週	c=2 d=1 t=338739
shang lou 	上樓	c=1 d=1 t=219479
shang lu 	上路	c=10 d=1.90333e-13 t=469164
shang men 	上門	c=4 d=1 t=391863
shang mian 	上面	c=28 d=5.80731e-19 t=469164
shang mie 	上咩	c=1 d=1 t=397494
shang mo 	上膜	c=1 d=1 t=258761
shang ni 	上你	c=2 d=1 t=189510
shang pai 	上牌	c=7 d=1 t=243131
shang pai zi 	上牌子	c=1 d=1 t=142166
shang pin 	商品	c=360 d=2.36563e-13 t=469164
shang qi 	上期	c=6 d=1 t=378104
shang qiang 	上牆	c=1 d=1 t=400304
shang qiu 	商丘	c=2 d=2.14592e-200 t=469164
shang qu 	上去	c=58 d=1.6444e-38 t=469164
shang ren 	上任	c=1 d=1 t=367346
shang ren 	商人	c=1 d=1 t=287221
shang shan 	上山	c=1 d=1 t=330320
shang shang qu 	上上去	c=1 d=1 t=382982
shang shang zhou 	上上週	c=1 d=1 t=173425
shang shen 	上身	c=1 d=1 t=448458
shang sheng 	上升	c=3 d=1.96561 t=400249
shang shi 	上市	c=19 d=3.42054e-27 t=469164
shang shi 	賞識	c=1 d=1 t=450634
shang shi hou 	上時候	c=1 d=1 t=441262
shang shou 	上手	c=4 d=1.00016 t=421483
shang shu 	上述	c=3 d=1 t=441482
shang si 	上司	c=1 d=1 t=308318
shang su 	上訴	c=2 d=1 t=454226
shang tao 	商討	c=2 d=1 t=373398
shang tian 	上天	c=6 d=1.13574e-115 t=469164
shang tou 	上頭	c=45 d=1.26822e-09 t=469164
shang tu 	上圖	c=16 d=8.36124e-13 t=469164
shang wan 	上完	c=6 d=4.33685e-84 t=469164
shang wang 	上網	c=4 d=6.10342e-104 t=469164
shang wei 	尚未	c=22 d=1.17005e-24 t=469164
shang wo 	上我	c=1 d=5.32143e-138 t=469164
shang wu 	上午	c=71 d=0.082085 t=469164
shang wu 	商務	c=4 d=9.13754e-175 t=469164
shang xia 	上下	c=18 d=4.34082e-36 t=469164
shang xia ban 	上下班	c=2 d=1 t=293351
shang xia hua dong 	上下滑動	c=1 d=1 t=383342
shang xia wen 	上下文	c=5 d=1.84402e-111 t=469164
shang xia yue 	上下月	c=1 d=1 t=134179
shang xian 	上線	c=521 d=0.0132794 t=469164
shang xian 	上限	c=11 d=4.15471e-32 t=469164
shang xin 	上新	c=1 d=1.03918e-11 t=469164
shang xin 	傷心	c=3 d=1 t=454063
shang xing 	上行	c=2 d=1.7827 t=285360
shang xu 	尚需	c=6 d=3.86683e-58 t=469164
shang xue 	上學	c=9 d=3.61051e-104 t=469164
shang xue tang 	尚學堂	c=1 d=4.60126e-45 t=469164
shang ye 	商業	c=22 d=0.000710174 t=469164
shang ye ban 	上夜班	c=1 d=1 t=383161
shang ye hua 	商業化	c=22 d=1 t=442549
shang yi 	上一	c=0 d=1.12169e-146 t=469164
shang yi 	商議	c=1 d=1 t=262612
shang yi ban 	上一版	c=3 d=4.38818e-46 t=469164
shang yi bian 	上一邊	c=1 d=2.34278e-192 t=469164
shang yi ci 	上一次	c=1 d=2.37528e-207 t=469164
shang yi fen 	上一份	c=1 d=2.93748e-30 t=469164
shang yi pian 	上一篇	c=1 d=1.81546e-192 t=469164
shang yin 	上癮	c=1 d=1 t=437473
shang you 	上游	c=4 d=1 t=428018
shang yue 	上月	c=5 d=1 t=465361
shang zhang 	上漲	c=5 d=1.80547e-39 t=469164
shang zhen 	上陣	c=2 d=3.99342e-25 t=469164
shang zheng 	上證	c=2 d=1 t=458998
shang zhi 	上肢	c=2 d=2.7283e-103 t=469164
shang zhou 	上週	c=130 d=3.79212e-05 t=469164
shang zhou le 	上週了	c=1 d=1 t=207690
shang zhou mo 	上週末	c=1 d=1 t=152649
shang zhou wu 	上週五	c=10 d=1.00171 t=446174
shang zi 	上自	c=0 d=0.1 t=225315
shao 	少	c=99 d=9.0064e-05 t=469164
shao 	捎	c=4 d=0.1 t=321529
shao 	燒	c=12 d=2.82077e-53 t=469164
shao 	稍	c=2 d=6.81726e-23 t=469164
shao 	邵	c=67 d=0.0596059 t=469164
shao ao ye 	少熬夜	c=1 d=6.18854e-208 t=469164
shao bu fen 	少部分	c=1 d=1 t=403975
shao bu liao 	少不了	c=1 d=2.91888e-161 t=469164
shao bu liu shen 	少不留神	c=1 d=1 t=149332
shao bu zhu yi 	稍不注意	c=1 d=1 t=367764
shao cheng 	燒成	c=1 d=2.30915e-169 t=469164
shao chi 	少吃	c=7 d=1.23679e-22 t=469164
shao chi dian 	少吃點	c=1 d=1 t=193416
shao de 	燒得	c=1 d=6.0118e-197 t=469164
shao de kai shui 	燒得開水	c=1 d=2.33792e-197 t=469164
shao deng 	稍等	c=102 d=2.51916e-12 t=469164
shao deng fu lan ke de fang jian she lao dong fa kong shou dao ji fu luo si kou 	稍等弗蘭克地方建設勞動法空手道基輔羅斯口	c=1 d=1.492e-207 t=469164
shao deng xia 	稍等下	c=4 d=2.13196e-24 t=469164
shao feng 	邵峯	c=6 d=1.0131 t=419640
shao gao 	稍高	c=1 d=1 t=398795
shao gui 	稍貴	c=1 d=4.25156e-115 t=469164
shao guo lai 	捎過來	c=1 d=1 t=184278
shao he 	少喝	c=2 d=1 t=417815
shao hou 	稍後	c=20 d=1.34148e-15 t=469164
shao hua 	少華	c=2 d=1 t=425584
shao huo 	燒火	c=2 d=1.42528 t=463634
shao jia 	稍加	c=19 d=9.15644e-23 t=469164
shao jian 	少見	c=2 d=2.81226e-135 t=469164
shao kai 	燒開	c=2 d=6.21341e-167 t=469164
shao kao 	燒烤	c=6 d=2.74505e-27 t=469164
shao lai 	少來	c=0 d=0.1 t=437039
shao liang 	少量	c=4 d=0.355226 t=469164
shao mai 	少買	c=1 d=1.07771e-145 t=469164
shao nian 	少年	c=4 d=1.00148 t=438443
shao peng 	少碰	c=1 d=1 t=454727
shao peng fei 	少鵬飛	c=2 d=4.58395e-177 t=469164
shao peng fei 	稍鵬飛	c=1 d=2.62562e-180 t=469164
shao peng fei 	邵鵬飛	c=66 d=7.96997e-08 t=469164
shao qian 	燒錢	c=2 d=1 t=263841
shao qu 	少去	c=1 d=1 t=458521
shao shang 	燒傷	c=1 d=1 t=463639
shao shang wo 	捎上我	c=1 d=1 t=321530
shao shao 	稍稍	c=5 d=2.83183e-99 t=469164
shao shu 	少數	c=3 d=1 t=409718
shao shu pai 	少數派	c=1 d=4.26433e-209 t=469164
shao shui 	燒水	c=2 d=1 t=340398
shao shuo 	少說	c=1 d=6.50293e-144 t=469164
shao wan 	少玩	c=1 d=1 t=452124
shao wan 	燒完	c=1 d=1 t=463471
shao wei 	稍微	c=13 d=5.7195e-75 t=469164
shao xie 	少寫	c=3 d=1 t=329786
shao yi dian 	少一點	c=1 d=2.50675e-135 t=469164
shao you 	少有	c=1 d=1 t=326151
shao yu 	少於	c=2 d=1 t=184918
shao zai 	少在	c=1 d=2.1766e-150 t=469164
shao zi 	哨子	c=0 d=0.1 t=465514
shao zi mian 	哨子面	c=1 d=1 t=465515
shao zuo 	稍作	c=5 d=6.53818e-90 t=469164
she 	射	c=1 d=1.82903e-163 t=469164
she 	社	c=1 d=2.94039e-71 t=469164
she 	設	c=1 d=1 t=340936
she bao 	社保	c=29 d=3.09829e-10 t=469164
she bao ka 	社保卡	c=1 d=1 t=348899
she bei 	設備	c=37 d=4.68224e-15 t=469164
she bu de 	捨不得	c=3 d=1.78727e-155 t=469164
she de 	捨得	c=2 d=1 t=443328
she deng 	射燈	c=1 d=1 t=392489
she ding 	設定	c=40 d=3.15876e-07 t=469164
she ding yuan da 	設定遠大	c=1 d=1 t=191912
she fa 	設法	c=1 d=1 t=286961
she hui 	社會	c=12 d=1.64655e-102 t=469164
she hui ren 	社會人	c=5 d=5.43928e-131 t=469164
she ji 	涉及	c=124 d=0.000840699 t=469164
she ji 	設計	c=209 d=0.0144536 t=469164
she ji dao 	涉及到	c=2 d=1 t=347155
she ji gao 	設計稿	c=33 d=2.64682e-30 t=469164
she ji mo shi 	設計模式	c=6 d=1 t=428823
she ji shi 	射妓師	c=1 d=1.8382e-162 t=469164
she ji shi 	設計師	c=24 d=4.4855e-10 t=469164
she ji tu 	設計圖	c=6 d=2.95625e-193 t=469164
she jiao 	社交	c=7 d=3.29145e-45 t=469164
she li 	設立	c=5 d=1 t=399588
she lie 	涉獵	c=1 d=4.64942e-138 t=469164
she qu 	社區	c=90 d=1.05613 t=466435
she qun 	社羣	c=5 d=1 t=403855
she ru liang 	攝入量	c=1 d=1.84835e-168 t=469164
she shi 	設施	c=3 d=1.69128e-182 t=469164
she tou 	舌頭	c=1 d=4.85665e-151 t=469164
she xian 	設限	c=2 d=1 t=351673
she xiang 	攝像	c=3 d=1 t=427440
she xiang 	設想	c=5 d=5.45499e-18 t=469164
she xiang tou 	攝像頭	c=5 d=1 t=412602
she ying 	攝影	c=4 d=3.72273e-23 t=469164
she ying shi 	攝影師	c=1 d=1 t=139040
she zhao 	社招	c=37 d=9.3427e-54 t=469164
she zhi 	設置	c=69 d=2.67793e-31 t=469164
she zu 	涉足	c=1 d=1 t=182683
shei 	誰	c=248 d=0.6704 t=469164
shei chi 	誰吃	c=2 d=1 t=361827
shei chu chai 	誰出差	c=1 d=1 t=182459
shei dou 	誰都	c=6 d=2.88876e-186 t=469164
shei dou neng 	誰都能	c=1 d=1 t=281255
shei dou you 	誰都有	c=1 d=1 t=249640
shei gei 	誰給	c=1 d=7.07234e-14 t=469164
shei gen wo 	誰跟我	c=3 d=1 t=410348
shei hai 	誰還	c=2 d=1 t=336219
shei hai mei 	誰還沒	c=1 d=1 t=174440
shei hai you 	誰還有	c=1 d=1 t=121837
shei jia 	誰家	c=1 d=1 t=140640
shei kan 	誰看	c=1 d=1 t=458490
shei lai 	誰來	c=11 d=2.25603e-13 t=469164
shei neng 	誰能	c=7 d=5.7337e-16 t=469164
shei nong 	誰弄	c=2 d=1 t=418662
shei qing chu 	誰清楚	c=1 d=3.08149e-93 t=469164
shei qu 	誰去	c=4 d=1 t=189117
shei rang 	誰讓	c=1 d=1 t=457656
shei shei 	誰誰	c=0 d=1.94828e-112 t=469164
shei shei shei 	誰誰誰	c=1 d=1.95804e-111 t=469164
shei shi 	誰是	c=4 d=1 t=359434
shei shi hou 	誰時候	c=1 d=1 t=297604
shei shuo 	誰說	c=6 d=8.18678e-59 t=469164
shei wo men 	誰我們	c=1 d=1 t=461296
shei xian qu 	誰先去	c=1 d=1 t=110207
shei xu yao 	誰需要	c=1 d=1 t=351896
shei yao 	誰要	c=2 d=1 t=361913
shei yong 	誰用	c=2 d=1 t=461315
shei you 	誰有	c=15 d=2.85221e-07 t=469164
shei you gong fu 	誰有功夫	c=1 d=1.17022e-202 t=469164
shei you kong 	誰有空	c=1 d=1 t=327302
shei zai 	誰在	c=6 d=1.00009 t=322991
shei zhi 	誰知	c=1 d=1 t=309187
shei zhi dao 	誰知道	c=9 d=2.4137e-43 t=469164
shei zou 	誰走	c=1 d=1 t=136499
shen 	深	c=9 d=1.6942 t=404126
shen 	甚	c=3 d=1.76702e-168 t=469164
shen 	神	c=21 d=1.91782e-14 t=469164
shen 	腎	c=17 d=2.79335e-10 t=469164
shen 	身	c=1 d=1 t=339970
shen ao 	深奧	c=1 d=4.13729e-118 t=469164
shen bao 	申報	c=20 d=1.13146e-100 t=469164
shen bao 	腎寶	c=1 d=1 t=405950
shen bian 	身邊	c=11 d=1.42718e-37 t=469164
shen cai 	身材	c=12 d=1.05917e-88 t=469164
shen cao zuo 	神操作	c=1 d=1 t=280999
shen ceng 	深層	c=1 d=1 t=313301
shen cha 	審查	c=9 d=5.99353e-08 t=469164
shen che 	神車	c=1 d=1 t=213940
shen chu 	身處	c=1 d=2.76418e-138 t=469164
shen chui 	神鎚	c=5 d=1.00637 t=460884
shen de 	滲得	c=0 d=3.32669e-83 t=469164
shen de huang 	滲得慌	c=1 d=3.34336e-82 t=469164
shen du 	深度	c=45 d=6.13044e-09 t=469164
shen fen 	身份	c=7 d=2.72106e-12 t=469164
shen fen zheng 	身份證	c=36 d=0.285076 t=469164
shen fen zhong 	身份中	c=1 d=1 t=171715
shen geng 	深耕	c=3 d=7.94394e-204 t=469164
shen gou 	申購	c=6 d=1 t=451203
shen gu 	身故	c=1 d=1 t=455500
shen he 	審覈	c=194 d=0.0513033 t=469164
shen hou 	身後	c=1 d=4.55954e-173 t=469164
shen hu 	深戶	c=2 d=8.09895e-156 t=469164
shen hua 	深化	c=1 d=1 t=246663
shen hui fu 	神回覆	c=3 d=1.13593e-117 t=469164
shen ji 	審計	c=4 d=3.61505e-60 t=469164
shen jia 	身價	c=3 d=1 t=444352
shen jian 	神劍	c=0 d=0.1 t=229430
shen jian 	身兼	c=1 d=4.85551e-207 t=469164
shen jing 	神經	c=4 d=1 t=323551
shen jing bing 	神經病	c=1 d=9.55944e-206 t=469164
shen ke 	深刻	c=7 d=9.56974e-13 t=469164
shen ke de 	深刻的	c=0 d=6.93472e-166 t=469164
shen keng 	神坑	c=1 d=1 t=352592
shen long 	神龍	c=1 d=1.34227e-110 t=469164
shen ma 	神碼	c=1 d=1 t=306412
shen me 	什麼	c=190 d=0.000237581 t=469164
shen me gui 	什麼鬼	c=7 d=1.09344e-139 t=469164
shen me yang 	什麼樣	c=2 d=2.09404e-195 t=469164
shen mei 	審美	c=1 d=1 t=188452
